timestamp,open,high,low,close,volume
2026-03-23 06:56:00,247.15,247.16,247.15,247.16,249
2026-03-23 06:57:00,247.17,247.17,247.17,247.17,225
2026-03-23 06:59:00,247.26,247.31,247.26,247.31,1055
2026-03-23 07:00:00,247.39,247.5,247.34,247.5,592
2026-03-23 07:01:00,247.56,247.56,247.41,247.41,205
2026-03-23 07:02:00,247.41,247.43,247.4,247.43,1565
2026-03-23 07:03:00,247.42,247.43,247.38,247.43,497
2026-03-23 07:04:00,247.55,247.55,247.55,247.55,411
2026-03-23 07:05:00,247.73,248.81,247.73,248.62,3616
2026-03-23 07:06:00,249,250.04,249,250.04,3576
2026-03-23 07:07:00,250.07,251,249.96,250.59,5702
2026-03-23 07:08:00,250.4,251.22,250.4,251.21,2670
2026-03-23 07:09:00,251.22,251.51,251.21,251.51,1933
2026-03-23 07:10:00,251.74,252.38,250.82,251.44,7652
2026-03-23 07:11:00,251.74,252.82,251.23,251.96,2867
2026-03-23 07:12:00,251.06,252.77,251.06,252.74,3567
2026-03-23 07:13:00,252.76,253.95,252.76,253.44,11314
2026-03-23 07:14:00,253.47,255,253.03,253.94,15506
2026-03-23 07:15:00,254,254.95,253.04,254.11,3416
2026-03-23 07:16:00,253.99,254.68,252.26,252.26,6866
2026-03-23 07:17:00,253,254.24,253,254.1,5240
2026-03-23 07:18:00,253.06,253.06,253.01,253.01,800
2026-03-23 07:19:00,253.22,253.43,252.99,253.39,2783
2026-03-23 07:20:00,253.3,253.3,252.35,252.35,4431
2026-03-23 07:21:00,252.45,252.47,252.39,252.39,1270
2026-03-23 07:22:00,252.5,253,252.13,252.64,3937
2026-03-23 07:23:00,252.91,252.91,252.21,252.5,3074
2026-03-23 07:24:00,251.92,252.02,251.53,252.01,4035
2026-03-23 07:25:00,252.39,252.8,252,252.26,1185
2026-03-23 07:26:00,252.26,252.61,252.12,252.23,2686
2026-03-23 07:27:00,252.23,252.5,252.21,252.39,1349
2026-03-23 07:28:00,252.18,252.2,251.56,252,942
2026-03-23 07:29:00,251.76,252.32,251.5,252.32,3194
2026-03-23 07:30:00,252.32,253.27,252.32,252.87,2387
2026-03-23 07:31:00,253.33,253.5,252.66,253.16,3299
2026-03-23 07:32:00,253,253.36,252.6,252.63,6037
2026-03-23 07:33:00,252.7,254.2,252.61,254.2,4694
2026-03-23 07:34:00,253.61,253.94,253.45,253.63,5078
2026-03-23 07:35:00,253.32,253.63,253.27,253.63,2799
2026-03-23 07:36:00,253.34,253.53,253.02,253.26,5270
2026-03-23 07:37:00,253.26,253.5,253.25,253.3,10371
2026-03-23 07:38:00,253.46,253.59,253.27,253.5,5716
2026-03-23 07:39:00,253.57,253.82,253.57,253.65,3036
2026-03-23 07:40:00,253.63,253.63,253.25,253.29,5625
2026-03-23 07:41:00,253.29,253.31,253.04,253.2,10703
2026-03-23 07:42:00,253,253.08,252.26,252.62,3888
2026-03-23 07:43:00,252.56,252.92,252.5,252.92,2098
2026-03-23 07:44:00,252.5,252.73,252.5,252.62,10387
2026-03-23 07:45:00,252.5,252.66,252.41,252.41,6750
2026-03-23 07:46:00,252.31,252.4,251.63,251.63,2059
2026-03-23 07:47:00,251.85,251.85,251.45,251.7,6508
2026-03-23 07:48:00,251.6,251.7,251.5,251.65,1425
2026-03-23 07:49:00,251.86,252,251.75,251.83,6022
2026-03-23 07:50:00,251.6,251.62,251.24,251.29,2884
2026-03-23 07:51:00,251.36,251.71,251.26,251.57,5330
2026-03-23 07:52:00,251.6,251.6,251.51,251.6,775
2026-03-23 07:53:00,251.81,251.89,251.62,251.66,1479
2026-03-23 07:54:00,251.99,251.99,251.99,251.99,1021
2026-03-23 07:55:00,251.75,251.75,251.55,251.55,1243
2026-03-23 07:56:00,251.29,251.36,251.22,251.22,2167
2026-03-23 07:57:00,251.15,251.15,250.73,250.91,4714
2026-03-23 07:58:00,250.94,250.99,250.91,250.99,897
2026-03-23 07:59:00,250.96,251.06,250.86,250.98,2644
2026-03-23 08:00:00,247.43,255,245.66,250.8,119966
2026-03-23 08:01:00,250.8,250.9115,245.19,246.5,12136
2026-03-23 08:02:00,253.1503,253.1503,245.19,250.82,19157
2026-03-23 08:03:00,250.52,251.08,250.52,251.06,11811
2026-03-23 08:04:00,251.06,251.3,250.83,251.29,18338
2026-03-23 08:05:00,251.23,251.23,250.85,250.85,559
2026-03-23 08:06:00,251,251,250.76,250.76,700
2026-03-23 08:07:00,245.19,250.58,245.19,250.52,610
2026-03-23 08:08:00,250.85,250.96,250.63,250.81,868
2026-03-23 08:09:00,250.91,251.51,250.91,251.45,2605
2026-03-23 08:10:00,251.55,251.55,251.2,251.47,1928
2026-03-23 08:11:00,251.48,251.745,251.45,251.63,5126
2026-03-23 08:12:00,251.62,251.98,251.62,251.67,1600
2026-03-23 08:13:00,251.51,251.6316,251.5,251.5,6765
2026-03-23 08:14:00,251.37,251.5,251.26,251.4,10049
2026-03-23 08:15:00,251.3989,251.6244,251.39,251.6244,13215
2026-03-23 08:16:00,251.57,251.83,251.57,251.8056,2145
2026-03-23 08:17:00,251.82,251.95,251.82,251.8669,632
2026-03-23 08:18:00,251.91,251.98,251.86,251.9,2752
2026-03-23 08:19:00,251.99,252.4,251.99,252.39,5050
2026-03-23 08:20:00,252.22,252.31,252.13,252.17,1621
2026-03-23 08:21:00,252.34,252.36,252.34,252.35,723
2026-03-23 08:22:00,252.3523,252.3523,252.1,252.1,2100
2026-03-23 08:23:00,252.2,252.2,252.1,252.1,1454
2026-03-23 08:24:00,252.18,252.18,251.86,252,4608
2026-03-23 08:25:00,252,252.16,252,252.16,1100
2026-03-23 08:26:00,251.865,252.1,251.865,252.1,450
2026-03-23 08:27:00,252.04,252.3,252.04,252.3,1237
2026-03-23 08:28:00,252.25,252.25,252.25,252.25,109
2026-03-23 08:29:00,252.25,252.3,252.24,252.25,757
2026-03-23 08:30:00,252.2,252.22,251.6,251.78,8820
2026-03-23 08:31:00,251.55,251.67,251.55,251.66,432
2026-03-23 08:32:00,251.68,251.85,251.51,251.51,2295
2026-03-23 08:33:00,251.76,252,251.69,251.79,2199
2026-03-23 08:34:00,252,252,251.72,251.91,1950
2026-03-23 08:36:00,251.77,252.05,251.77,252.05,935
2026-03-23 08:37:00,252.1,252.19,251.99,252,1810
2026-03-23 08:38:00,251.81,251.81,251.59,251.61,1168
2026-03-23 08:39:00,251.79,251.94,251.78,251.94,901
2026-03-23 08:40:00,251.948,251.948,251.66,251.66,400
2026-03-23 08:41:00,251.8,252.61,251.8,252.61,5399
2026-03-23 08:42:00,252.5,253,252.5,252.84,2567
2026-03-23 08:43:00,252.8212,253.1,252.64,252.7,3644
2026-03-23 08:44:00,252.78,253.1224,252.78,253.1224,440
2026-03-23 08:45:00,252.81,252.92,252.6,252.6,2379
2026-03-23 08:46:00,252.51,252.81,252.51,252.81,2425
2026-03-23 08:47:00,253.07,253.09,252.84,253.02,5941
2026-03-23 08:48:00,252.86,253.24,252.86,253.24,2466
2026-03-23 08:49:00,253,253.14,253,253.14,500
2026-03-23 08:50:00,253.2,253.3,253.19,253.3,1690
2026-03-23 08:51:00,252.91,252.99,252.77,252.99,1868
2026-03-23 08:52:00,253.29,253.37,253.05,253.3,1835
2026-03-23 08:53:00,253.01,253.099,253,253,1956
2026-03-23 08:54:00,252.92,253.08,252.51,253.06,8749
2026-03-23 08:55:00,253.17,253.3025,253,253.2,2813
2026-03-23 08:56:00,253.15,253.44,253.15,253.44,925
2026-03-23 08:57:00,253.12,253.35,253.12,253.26,2131
2026-03-23 08:58:00,253.4105,253.46,253.28,253.28,1596
2026-03-23 08:59:00,253.49,253.61,253.49,253.61,9570
2026-03-23 09:00:00,253.66,253.99,253.66,253.9,6689
2026-03-23 09:01:00,253.9177,253.9177,253.53,253.53,3089
2026-03-23 09:02:00,253.56,253.58,253.28,253.35,8766
2026-03-23 09:03:00,253.35,253.52,253.35,253.52,3133
